Date,Price,Open,High,Low,Vol.,Change %,Volume
20/06/2018,621.67,622.5,626.23,619.55,110.25K,-0.06%,110250
21/06/2018,623.17,625,627.9,618.73,101.39K,0.24%,101390
22/06/2018,623.23,622.75,627,620.9,78.71K,0.01%,78710
25/06/2018,636.15,625,639.48,625,290.81K,2.07%,290810
26/06/2018,638.92,634.95,641.9,630,153.98K,0.44%,153980
27/06/2018,634.6,640.58,646.95,632.15,201.17K,-0.68%,201170
28/06/2018,644.42,634.6,649.1,634.6,196.67K,1.55%,196670
29/06/2018,653.38,647.6,656.73,642,237.25K,1.39%,237250
2/07/2018,667.23,656.95,670.9,656.95,241.90K,2.12%,241900
3/07/2018,676.83,670,679,666.65,274.66K,1.44%,274660
4/07/2018,672.3,676.5,677.48,669.85,131.98K,-0.67%,131980
5/07/2018,642.25,674.9,675,634.42,914.54K,-4.47%,914540
6/07/2018,642.25,640,650.67,634.75,397.91K,0.00%,397910
9/07/2018,649.58,646.27,651.5,639.75,296.84K,1.14%,296840
10/07/2018,651.25,652.6,657.75,647.5,273.56K,0.26%,273560
11/07/2018,660.17,655,670.95,646.5,598.29K,1.37%,598290
12/07/2018,647.3,662,663.35,642.3,989.93K,-1.95%,989930
13/07/2018,654.55,655,665.67,650.08,2.21M,1.12%,2.21M
16/07/2018,666.52,662.5,692.2,644.17,1.92M,1.83%,1.92M
17/07/2018,663.7,666.35,674.4,656.75,532.45K,-0.42%,532450
18/07/2018,661.2,670,671.6,657.17,369.34K,-0.38%,369340
19/07/2018,658.27,661.2,665.15,655.42,232.29K,-0.44%,232290
20/07/2018,674.17,660.52,683.52,660.52,1.63M,2.42%,1.63M
23/07/2018,677.88,675.05,684.02,668.35,260.56K,0.55%,260560
24/07/2018,688,681,689.9,678.25,226.98K,1.49%,226980
25/07/2018,691.85,690,696.05,683.05,385.11K,0.56%,385110
26/07/2018,687.6,690,694.85,684.5,1.79M,-0.61%,1.79M
27/07/2018,687.27,690,694.15,685,2.53M,-0.05%,2.53M
30/07/2018,676.58,692.5,692.5,675,3.18M,-1.56%,3.18M
31/07/2018,682.5,675,685.02,667.5,5.73M,0.87%,5.73M
1/08/2018,676.88,682.92,684,675.5,2.35M,-0.82%,2.35M
2/08/2018,677.7,677.55,683.23,675.55,139.23K,0.12%,139230
3/08/2018,682.05,680,683.2,678.2,3.16M,0.64%,3.16M
6/08/2018,680.4,682.5,687.9,674.02,219.60K,-0.24%,219600
7/08/2018,684.7,683.5,688.77,680.92,285.45K,0.63%,285450
8/08/2018,681.45,684.05,687.08,677.15,127.29K,-0.47%,127290
9/08/2018,690.15,683.02,694.9,683.02,316.76K,1.28%,316760
10/08/2018,692.6,691.15,694.45,686.77,122.95K,0.35%,122950
13/08/2018,704.73,692.5,705.5,689.9,562.44K,1.75%,562440
14/08/2018,704.38,705.17,712,701.7,242.61K,-0.05%,242610
16/08/2018,712.65,705.62,717.35,705.62,254.30K,1.17%,254300
17/08/2018,715.67,716.42,718.33,711.73,181.32K,0.42%,181320
20/08/2018,692.6,694.35,704,686.77,1.04M,-3.22%,1.04M
21/08/2018,692.15,693.05,697,687.12,501.66K,-0.06%,501660
23/08/2018,699.6,694.15,701.33,693.17,205.49K,1.08%,205490
24/08/2018,689.98,696.27,701.5,688,1.12M,-1.38%,1.12M
27/08/2018,707.45,691.67,709.45,691.67,271.81K,2.53%,271810
28/08/2018,712.17,708,719.25,706.15,320.15K,0.67%,320150
29/08/2018,705.17,717.5,717.85,703,437.34K,-0.98%,437340
30/08/2018,708.75,705.5,711.5,698.5,490.42K,0.51%,490420
31/08/2018,720,711,726.5,711,4.25M,1.59%,4.25M
3/09/2018,716.73,729,733.5,715,1.26M,-0.45%,1.26M
4/09/2018,735.65,723.7,748.35,717,832.96K,2.64%,832960
5/09/2018,729.8,741.75,748.45,726.35,625.03K,-0.80%,625030
6/09/2018,727.95,734.5,735,725,246.58K,-0.25%,246580
7/09/2018,733.15,733.05,737,724.75,353.72K,0.71%,353720
10/09/2018,731.95,737,746.5,729.65,312.64K,-0.16%,312640
11/09/2018,734.25,734.3,744.15,732.55,465.07K,0.31%,465070
12/09/2018,742.7,743,745.75,736.25,285.15K,1.15%,285150
14/09/2018,735.2,742.5,744,730.15,374.12K,-1.01%,374120
17/09/2018,726.55,736.4,740,725.1,292.26K,-1.18%,292260
18/09/2018,719.15,732,732,716.8,202.21K,-1.02%,202210
19/09/2018,720.4,725,727.4,714.95,151.49K,0.17%,151490
21/09/2018,706.3,719,719,692,773.92K,-1.96%,773920
24/09/2018,717.3,709,729.95,705.5,749.02K,1.56%,749020
25/09/2018,726.5,720,735.8,717.35,359.51K,1.28%,359510
26/09/2018,717.8,738,738,712.4,282.60K,-1.20%,282600
27/09/2018,724.15,719.5,730.65,718.05,804.57K,0.88%,804570
28/09/2018,727.85,720,734,715.8,506.49K,0.51%,506490
1/10/2018,744.45,735.1,754.95,733.4,3.76M,2.28%,3.76M
3/10/2018,727.85,744.7,751.95,726.55,292.09K,-2.23%,292090
4/10/2018,706.35,728,729,702.9,403.89K,-2.95%,403890
5/10/2018,721.85,711,731.25,709,399.12K,2.19%,399120
8/10/2018,714.5,725.05,728.5,710.35,228.27K,-1.02%,228270
9/10/2018,717.35,716,726,703.1,437.28K,0.40%,437280
10/10/2018,700.3,718.15,720,695.4,1.08M,-2.38%,1.08M
11/10/2018,675,689.9,691.75,665.25,680.37K,-3.61%,680370
12/10/2018,679.05,677,690,662.6,422.85K,0.60%,422850
15/10/2018,699.1,690,705.8,681.65,443.80K,2.95%,443800
16/10/2018,696.4,709,713.75,688.1,774.21K,-0.39%,774210
17/10/2018,704.5,707,721,701.25,1.15M,1.16%,1.15M
19/10/2018,682.6,689.8,689.8,678.5,821.15K,-3.11%,821150
22/10/2018,678.25,691,705,674.1,462.09K,-0.64%,462090
23/10/2018,657.85,679,681.65,654.65,533.83K,-3.01%,533830
24/10/2018,650.15,663.05,666.45,647.9,1.83M,-1.17%,1.83M
25/10/2018,649.3,643,655.75,636.05,373.39K,-0.13%,373390
26/10/2018,633.5,645.1,649.85,630,397.56K,-2.43%,397560
29/10/2018,643.8,633,650,631.7,478.68K,1.63%,478680
30/10/2018,659.75,640,663,638,415.85K,2.48%,415850
31/10/2018,686.25,665,693.15,662.05,582.75K,4.02%,582750
1/11/2018,666.35,693.9,693.9,660.1,349.19K,-2.90%,349190
2/11/2018,662.05,668.1,675.3,660.5,533.58K,-0.65%,533580
5/11/2018,662.75,663,666.9,657.05,372.75K,0.11%,372750
6/11/2018,666.8,669,675.1,662.1,785.26K,0.61%,785260
7/11/2018,676,674.45,678,671.75,84.38K,1.38%,84380
9/11/2018,661.45,677.2,679.45,657.4,394.05K,-2.15%,394050
12/11/2018,664.45,666,676.4,662.55,308.09K,0.45%,308090
13/11/2018,665.7,666,667.7,656.95,171.25K,0.19%,171250
14/11/2018,653.45,669,669,640.25,1.12M,-1.84%,1.12M
15/11/2018,656.35,653.45,665.95,647.25,920.46K,0.44%,920460
16/11/2018,650.45,664,664,644.4,851.97K,-0.90%,851970
19/11/2018,651.8,655,662,649.4,436.16K,0.21%,436160
20/11/2018,641.1,648.55,655,639.65,290.90K,-1.64%,290900
21/11/2018,620.95,642,642.05,612.2,1.69M,-3.14%,1.69M
22/11/2018,620.45,623.9,628.5,617.65,477.90K,-0.08%,477900
26/11/2018,621.3,623.5,627.75,600.65,628.31K,0.14%,628310
27/11/2018,637,627,640,625.55,773.59K,2.53%,773590
28/11/2018,666.35,643,668.25,640.1,1.15M,4.61%,1.15M
29/11/2018,659.6,672,675,659,1.49M,-1.01%,1.49M
30/11/2018,666.5,663,671.95,661,504.99K,1.05%,504990
3/12/2018,669.85,670.5,678.5,666.3,463.56K,0.50%,463560
4/12/2018,684.45,673.9,688.4,671.4,463.49K,2.18%,463490
5/12/2018,681.45,682.2,684,673.2,494.43K,-0.44%,494430
6/12/2018,668.2,675.3,685.2,664.5,598.54K,-1.94%,598540
7/12/2018,681.05,670.5,685,666.5,468.21K,1.92%,468210
10/12/2018,667.8,678,683.05,665.7,302.53K,-1.95%,302530
11/12/2018,674.25,665.15,681.2,660.95,398.37K,0.97%,398370
12/12/2018,678.7,674.95,680,671,345.32K,0.66%,345320
13/12/2018,696.5,679.25,698.8,679.25,365.95K,2.62%,365950
14/12/2018,705.6,695.15,713,693.5,482.93K,1.31%,482930
17/12/2018,693.55,713,714,692.1,612.16K,-1.71%,612160
18/12/2018,676.35,694,694,675,1.04M,-2.48%,1.04M
19/12/2018,665.25,673,673,661.75,940.62K,-1.64%,940620
20/12/2018,666.85,662.7,671.45,657,579.64K,0.24%,579640
21/12/2018,645.75,660.7,660.7,643.8,981.31K,-3.16%,981310
24/12/2018,649.05,658,658.8,648,579.59K,0.51%,579590
26/12/2018,644.6,648.9,650,637.7,440.87K,-0.69%,440870
27/12/2018,657.35,652.1,663.25,649.3,512.89K,1.98%,512890
28/12/2018,657.6,662.8,663.9,656,288.73K,0.04%,288730
31/12/2018,659.85,659,662.15,656.1,268.69K,0.34%,268690
1/01/2019,664.65,661,667,654.3,221.95K,0.73%,221950
2/01/2019,669.3,668,673.7,662.45,419.59K,0.70%,419590
3/01/2019,667.55,670.9,677,663.8,355.18K,-0.26%,355180
4/01/2019,660.75,671.1,674,651.15,532.34K,-1.02%,532340
7/01/2019,671.15,666.95,682.8,662.35,675.87K,1.57%,675870
8/01/2019,669.85,673.05,677.45,668.2,528.37K,-0.19%,528370
9/01/2019,675.85,684.9,689.8,664.55,1.40M,0.90%,1.40M
10/01/2019,679.75,681.15,682,672.65,591.86K,0.58%,591860
11/01/2019,683.7,683.9,686,672.8,965.60K,0.58%,965600
14/01/2019,697.07,702.14,705.12,691.9,1.90M,1.96%,1.90M
15/01/2019,722.58,701.24,725.81,701.24,907.83K,3.66%,907830
16/01/2019,732.52,725.01,733.62,725.01,570.87K,1.38%,570870
17/01/2019,729.39,732.42,734.61,724.76,284.32K,-0.43%,284320
18/01/2019,727,727.95,731.97,722.53,203.14K,-0.33%,203140
21/01/2019,738.69,728.99,746.59,728.99,439.70K,1.61%,439700
22/01/2019,740.28,736.6,743.11,729.84,241.18K,0.22%,241180
23/01/2019,727.45,739.19,739.19,725.06,250.11K,-1.73%,250110
24/01/2019,732.8,729.5,739,721.4,185.36K,0.74%,185360
25/01/2019,730.2,728.7,737.4,725,176.64K,-0.35%,176640
28/01/2019,728.2,732.9,733.85,719.05,500.33K,-0.27%,500330
29/01/2019,727.35,728.2,730.35,716.55,618.66K,-0.12%,618660
30/01/2019,724.85,727.35,734.65,720.6,653.89K,-0.34%,653890
31/01/2019,749.6,728,751,727.05,1.13M,3.41%,1.13M
1/02/2019,756.55,753.8,761.8,745,374.50K,0.93%,374500
4/02/2019,755.65,755,762,747.85,329.74K,-0.12%,329740
5/02/2019,754.25,751,760,748.55,272.87K,-0.19%,272870
6/02/2019,762.65,754.25,766.15,753.8,345.88K,1.11%,345880
7/02/2019,763.35,761.1,769.5,760.65,241.92K,0.09%,241920
8/02/2019,759.85,764,771.15,755.1,312.65K,-0.46%,312650
11/02/2019,761.6,760,768.65,757.55,275.73K,0.23%,275730
12/02/2019,750.4,763,763,741,292.29K,-1.47%,292290
13/02/2019,754.95,750.4,759.65,743.55,201.50K,0.61%,201500
14/02/2019,739.8,753,753,738,171.10K,-2.01%,171100
15/02/2019,741.75,741.25,746.55,733,331.47K,0.26%,331470
18/02/2019,740.1,741,747.5,736.2,168.65K,-0.22%,168650
19/02/2019,725.15,738.9,739.3,723,228.36K,-2.02%,228360
20/02/2019,740.05,730,743.45,727,288.41K,2.05%,288410
21/02/2019,733.35,739,739.15,727.95,200.60K,-0.91%,200600
22/02/2019,733.35,733.9,736.65,728,191.57K,0.00%,191570
25/02/2019,754.9,735,757.8,735,297.70K,2.94%,297700
26/02/2019,741.7,748.15,752.05,740,394.09K,-1.75%,394090
27/02/2019,734.7,745,746.6,733,447.43K,-0.94%,447430
28/02/2019,733.95,735.15,742,732.1,212.70K,-0.10%,212700
1/03/2019,741.15,737.8,742.35,735.55,237.03K,0.98%,237030
5/03/2019,732.6,742,742.55,730,227.04K,-1.15%,227040
6/03/2019,732.2,735,736.9,727.1,517.66K,-0.05%,517660
7/03/2019,723.25,735,735.5,720.75,538.55K,-1.22%,538550
8/03/2019,712.55,723.25,725.9,711.1,418.00K,-1.48%,418000
11/03/2019,711.65,713,718.2,709.2,1.18M,-0.13%,1.18M
12/03/2019,706.9,709.9,714.75,705.7,603.08K,-0.67%,603080
13/03/2019,709.15,710,718.75,706.35,466.11K,0.32%,466110
14/03/2019,708.35,714,715,706.3,351.04K,-0.11%,351040
15/03/2019,718.85,712.85,723.65,709.15,806.66K,1.48%,806660
18/03/2019,709.75,723.45,723.85,705.65,866.62K,-1.27%,866620
19/03/2019,721.5,713,725.9,707.8,686.13K,1.66%,686130
20/03/2019,738.5,726.2,742,726.2,976.00K,2.36%,976000
22/03/2019,742.15,743.35,746.1,733.1,371.38K,0.49%,371380
25/03/2019,735.8,741,742,731.5,2.50M,-0.86%,2.50M
26/03/2019,726.75,736,736,719.6,438.41K,-1.23%,438410
27/03/2019,729.05,728,732.4,726.25,369.95K,0.32%,369950
28/03/2019,738.5,730,745,730,428.97K,1.30%,428970
29/03/2019,742.3,742,747.65,740,388.05K,0.51%,388050
1/04/2019,755.65,742.9,759.6,742.9,1.91M,1.80%,1.91M
2/04/2019,757.1,757.5,765.45,753.1,877.82K,0.19%,877820
3/04/2019,754.05,759,759.05,747,580.43K,-0.40%,580430
4/04/2019,748.25,751.95,753.8,745.5,247.00K,-0.77%,247000
5/04/2019,756.25,750,760.5,748.25,1.34M,1.07%,1.34M
8/04/2019,767.15,762.3,769.95,755.95,314.10K,1.44%,314100
9/04/2019,759.85,770,773.65,758.3,336.83K,-0.95%,336830
10/04/2019,754.15,763,766.5,752.7,325.18K,-0.75%,325180
11/04/2019,743.15,753,753,740.05,375.86K,-1.46%,375860
12/04/2019,747.85,746,751.5,741,385.22K,0.63%,385220
15/04/2019,726.65,725,732,713.7,1.07M,-2.83%,1.07M
16/04/2019,723.85,728.3,728.5,714.55,661.28K,-0.39%,661280
18/04/2019,716.4,724.85,724.85,713,537.06K,-1.03%,537060
22/04/2019,720.6,716.4,725.75,715,371.25K,0.59%,371250
23/04/2019,727.85,724,729.8,718.5,322.19K,1.01%,322190
24/04/2019,736.4,727.5,737.8,724.25,366.96K,1.17%,366960
25/04/2019,728.75,736.4,737.55,726,357.00K,-1.04%,357000
26/04/2019,737.1,731,739.9,729.6,333.80K,1.15%,333800
30/04/2019,749.95,739,753,737.5,738.88K,1.74%,738880
2/05/2019,729.85,748.6,748.9,728.2,950.25K,-2.68%,950250
3/05/2019,723.75,723.75,730.6,719,366.57K,-0.84%,366570
6/05/2019,717.85,718.5,721.95,711.1,1.03M,-0.82%,1.03M
7/05/2019,723.55,720.05,727.4,719,497.58K,0.79%,497580
8/05/2019,718.1,724,725.95,716,440.52K,-0.75%,440520
9/05/2019,721.05,721.7,730.35,716,543.22K,0.41%,543220
10/05/2019,716.05,723,723,714.5,521.64K,-0.69%,521640
13/05/2019,720.05,718,727.5,712.8,397.81K,0.56%,397810
14/05/2019,713.85,719.5,719.5,704,537.63K,-0.86%,537630
15/05/2019,716.5,716.65,724.45,712.95,455.64K,0.37%,455640
16/05/2019,734.2,716.75,736.75,716.75,426.00K,2.47%,426000
17/05/2019,723.8,733.3,735.7,721,577.78K,-1.42%,577780
20/05/2019,722.4,725.8,726.45,706.85,669.44K,-0.19%,669440
21/05/2019,709.2,723.5,723.5,707,511.79K,-1.83%,511790
22/05/2019,709.2,711.1,718.2,707,497.34K,0.00%,497340
23/05/2019,701.25,717.7,717.7,698.4,652.53K,-1.12%,652530
24/05/2019,709.45,702.35,711.85,701.25,497.57K,1.17%,497570
27/05/2019,709.1,708.8,713.6,705.3,549.48K,-0.05%,549480
28/05/2019,726.65,710,730.5,710,493.32K,2.47%,493320
29/05/2019,727.35,726.5,733.7,724.35,277.38K,0.10%,277380
30/05/2019,733.3,727.8,737.35,724,217.85K,0.82%,217850
31/05/2019,736.85,735,742,733.55,206.65K,0.48%,206650
3/06/2019,744.65,734,750.7,729.95,246.40K,1.06%,246400
4/06/2019,734.7,741.95,741.95,733.25,309.30K,-1.34%,309300
6/06/2019,737.95,734.7,745,734.1,321.24K,0.44%,321240
7/06/2019,739.35,737.7,744,735.95,320.33K,0.19%,320330
10/06/2019,753.6,738,754.5,738,249.63K,1.93%,249630
11/06/2019,754.85,754,758.9,751.2,287.20K,0.17%,287200
12/06/2019,753.95,754.15,756,745,204.71K,-0.12%,204710
13/06/2019,742.7,741.5,747.2,739.2,378.46K,-1.49%,378460
14/06/2019,740.4,744.2,745.65,738.4,298.25K,-0.31%,298250
17/06/2019,740.4,741.15,744.7,737.5,331.73K,0.00%,331730
18/06/2019,750.65,740,752.4,740,1.00M,1.38%,1.00M
19/06/2019,751.85,751,755,748.75,299.92K,0.16%,299920
20/06/2019,754.55,735,756.45,735,636.62K,0.36%,636620
21/06/2019,750.7,754,755,747,328.86K,-0.51%,328860
24/06/2019,745.6,752,752,742.65,255.06K,-0.68%,255060
25/06/2019,748.05,742.5,750.85,737.25,281.98K,0.33%,281980
26/06/2019,739.65,744,751.5,738.1,283.08K,-1.12%,283080
27/06/2019,730.85,741,744.95,728.2,282.24K,-1.19%,282240
28/06/2019,731.95,733.9,739.45,728.35,329.55K,0.15%,329550
1/07/2019,731.15,734.1,737.8,729.65,310.90K,-0.11%,310900
2/07/2019,739.9,734.4,741.15,730.9,238.90K,1.20%,238900
3/07/2019,731.5,742,742.7,730.3,338.67K,-1.14%,338670
4/07/2019,733.9,734,736.35,729.25,266.71K,0.33%,266710
5/07/2019,718.25,736,736,713.2,351.70K,-2.13%,351700
8/07/2019,717.45,717,724.1,712.6,301.87K,-0.11%,301870
9/07/2019,715.4,717.9,719.7,708.9,184.02K,-0.29%,184020
10/07/2019,716.9,710.15,722.6,706.7,230.93K,0.21%,230930
11/07/2019,720.85,721,723.65,710,220.82K,0.55%,220820
12/07/2019,727.1,723.3,730.85,719.35,179.05K,0.87%,179050
15/07/2019,779.45,762,781.4,754.5,1.17M,7.20%,1.17M
16/07/2019,784.95,776.8,787.9,774.8,388.40K,0.71%,388400
17/07/2019,794.3,784.7,795,777,253.81K,1.19%,253810
18/07/2019,793.15,792.4,798.6,786.05,248.11K,-0.14%,248110
19/07/2019,785.6,789.7,794.4,781.4,205.11K,-0.95%,205110
22/07/2019,785.15,786.9,792,782.25,333.15K,-0.06%,333150
23/07/2019,789.9,785.45,804.25,785.45,497.69K,0.60%,497690
24/07/2019,786.05,789.5,793.3,783.65,345.35K,-0.49%,345350
25/07/2019,795.05,787,800.25,787,327.59K,1.14%,327590
26/07/2019,787.3,793,794.7,782.7,293.24K,-0.97%,293240
29/07/2019,791.55,787.55,796.85,786.4,272.31K,0.54%,272310
30/07/2019,792.8,792,798,788.25,267.95K,0.16%,267950
31/07/2019,794,792,799.45,781.75,302.44K,0.15%,302440
1/08/2019,769.05,790.8,790.8,764.8,365.30K,-3.14%,365300
2/08/2019,775.4,769,780,762.4,390.66K,0.83%,390660
5/08/2019,776.75,773,785.75,768.25,471.83K,0.17%,471830
6/08/2019,774.65,778,783.9,770,852.18K,-0.27%,852180
7/08/2019,776.15,779,783.6,772.35,462.61K,0.19%,462610
8/08/2019,789.1,778,792.9,778,539.58K,1.67%,539580
9/08/2019,790.15,791.5,796.4,785.5,483.33K,0.13%,483330
13/08/2019,764.1,788.35,788.35,760.5,600.91K,-3.30%,600910
14/08/2019,774.9,774,778.5,768.45,341.44K,1.41%,341440
16/08/2019,774.55,779,779.8,762.25,226.02K,-0.05%,226020
19/08/2019,777.8,777,783.3,773.8,262.80K,0.42%,262800
20/08/2019,792.9,781.05,797.9,781.05,513.65K,1.94%,513650
21/08/2019,799.55,792.8,803,792.75,339.42K,0.84%,339420
22/08/2019,795.9,800.8,800.8,792.5,199.13K,-0.46%,199130
23/08/2019,801.9,798,809.95,796,355.79K,0.75%,355790
26/08/2019,802.9,800,806.75,787.5,174.35K,0.12%,174350
27/08/2019,785,791,795,781.2,248.06K,-2.23%,248060
28/08/2019,802.1,785.1,804.9,785.1,164.19K,2.18%,164190
29/08/2019,806.85,798.9,809.65,796,177.46K,0.59%,177460
30/08/2019,814.6,808,817.5,802,156.97K,0.96%,156970
3/09/2019,814.3,815,822.3,812.05,132.16K,-0.04%,132160
4/09/2019,821.05,813.7,822.7,810.25,138.12K,0.83%,138120
5/09/2019,834.2,827.1,837,826.4,252.69K,1.60%,252690
6/09/2019,840.15,838,847.4,835.15,145.17K,0.71%,145170
9/09/2019,829.2,838.05,840,827.3,118.17K,-1.30%,118170
11/09/2019,820.1,821.65,827.95,814.7,265.03K,-1.10%,265030
12/09/2019,816.35,818,819.8,811.2,90.35K,-0.46%,90350
13/09/2019,829.15,816,830.85,816,138.90K,1.57%,138900
16/09/2019,827.45,831.55,838,821,114.14K,-0.21%,114140
17/09/2019,831.05,830,834,821,99.23K,0.44%,99230
18/09/2019,829.85,831.05,832.9,824.35,82.72K,-0.14%,82720
19/09/2019,821,825,826.65,815.1,116.76K,-1.07%,116760
20/09/2019,805.1,822.35,834.75,802,354.90K,-1.94%,354900
23/09/2019,765.1,810,810,742.1,1.15M,-4.97%,1.15M
24/09/2019,794.05,767.7,798.7,766,958.04K,3.78%,958040
25/09/2019,792.2,791,801.55,782.2,461.45K,-0.23%,461450
26/09/2019,782.05,792,796.85,778.5,337.84K,-1.28%,337840
27/09/2019,782.35,788,794.25,780.05,624.42K,0.04%,624420
30/09/2019,805.3,782.35,807.95,782.35,350.88K,2.93%,350880
1/10/2019,793.55,809.8,809.8,791.75,225.04K,-1.46%,225040
3/10/2019,785.5,793,797.75,784.3,126.12K,-1.01%,126120
4/10/2019,793.25,795,797.55,788.1,215.98K,0.99%,215980
7/10/2019,789.55,795,802.2,786.5,179.65K,-0.47%,179650
9/10/2019,784,793.5,796,779,132.32K,-0.70%,132320
10/10/2019,782.9,783.5,794.5,777.1,166.11K,-0.14%,166110
11/10/2019,815.7,785.95,823.35,777,532.66K,4.19%,532660
14/10/2019,785.65,789,796.9,781,454.94K,-3.68%,454940
15/10/2019,767.8,773.8,774.75,765,342.21K,-2.27%,342210
16/10/2019,771.45,768,776,762,322.44K,0.48%,322440
17/10/2019,769.1,768.9,770.55,765.2,180.80K,-0.30%,180800
18/10/2019,767.75,766.65,773.6,760.1,279.25K,-0.18%,279250
22/10/2019,643.3,691,691,638.3,11.77M,-16.21%,11.77M
23/10/2019,650.75,637.3,656.4,615,5.06M,1.16%,5.06M
24/10/2019,635.4,650.7,653.1,632.05,1.73M,-2.36%,1.73M
25/10/2019,637.55,644.3,652.5,636,834.38K,0.34%,834380
29/10/2019,650.6,654,654,647,1.05M,2.05%,1.05M
30/10/2019,660.45,659,671,656.25,914.39K,1.51%,914390
31/10/2019,685.5,669,695.25,666.45,1.22M,3.79%,1.22M
1/11/2019,688,689.9,694,682.75,600.34K,0.36%,600340
4/11/2019,709,684.4,732.5,678.3,1.85M,3.05%,1.85M
5/11/2019,695.8,709,709,691.75,852.03K,-1.86%,852030
6/11/2019,712.3,697.6,721.5,691.7,914.35K,2.37%,914350
7/11/2019,719.95,716,724,712.4,511.20K,1.07%,511200
8/11/2019,708.45,722.5,724.45,705.6,531.35K,-1.60%,531350
11/11/2019,704.5,707,707.1,698.1,289.38K,-0.56%,289380
13/11/2019,691.25,695.5,699.95,688,627.41K,-1.88%,627410
14/11/2019,705.35,695,709.75,695,603.56K,2.04%,603560
15/11/2019,703.95,707.3,712.65,702.15,346.97K,-0.20%,346970
18/11/2019,705.55,704.5,709.9,699.75,237.12K,0.23%,237120
19/11/2019,712.8,710.9,714.4,706,378.66K,1.03%,378660
20/11/2019,712.8,712.65,715,706.2,294.24K,0.00%,294240
21/11/2019,713.75,714.05,721.4,710.8,320.74K,0.13%,320740
22/11/2019,693.15,713,713,685.1,711.45K,-2.89%,711450
25/11/2019,698,694.4,705,694,233.21K,0.70%,233210
26/11/2019,690.7,701.2,707.2,686,213.47K,-1.05%,213470
27/11/2019,696.05,695.7,697.6,690.2,148.00K,0.77%,148000
28/11/2019,701.65,698.5,703,694.4,239.98K,0.80%,239980
29/11/2019,695.95,703,703.2,691.8,166.62K,-0.81%,166620
2/12/2019,692.9,702.35,704.35,690.35,1.92M,-0.44%,1.92M
3/12/2019,698.35,695.8,699.4,689,384.71K,0.79%,384710
4/12/2019,708.2,695,710.4,694.35,377.55K,1.41%,377550
5/12/2019,714.65,707.1,716.1,704.3,860.86K,0.91%,860860
6/12/2019,715.15,717.9,720,709.65,294.72K,0.07%,294720
9/12/2019,716.9,716.8,722.2,715.1,448.30K,0.24%,448300
10/12/2019,714.25,715.55,718.65,710.2,260.54K,-0.37%,260540
11/12/2019,720.8,715.5,722.75,713.4,227.87K,0.92%,227870
12/12/2019,701.85,720.8,720.8,695,1.73M,-2.63%,1.73M
13/12/2019,711.25,706.9,712.7,700.1,694.60K,1.34%,694600
16/12/2019,714,711.25,720,710.35,253.70K,0.39%,253700
17/12/2019,729.3,717.55,731.5,715.3,509.86K,2.14%,509860
18/12/2019,732.5,729.5,737.25,723.1,352.73K,0.44%,352730
19/12/2019,731.2,732,736,724.8,370.84K,-0.18%,370840
20/12/2019,732,732.1,735,728.35,187.06K,0.11%,187060
23/12/2019,735.85,732,737.25,731.4,105.90K,0.53%,105900
24/12/2019,733.25,736.15,736.8,728.5,93.00K,-0.35%,93000
26/12/2019,729.25,734,734.7,727,139.76K,-0.55%,139760
27/12/2019,736.8,729.25,737.65,728.75,105.41K,1.04%,105410
30/12/2019,732.8,736,737.7,727.45,669.81K,-0.54%,669810
31/12/2019,731.75,732.1,737.5,725.5,254.99K,-0.14%,254990
1/01/2020,736.9,733.6,739.9,732.65,86.15K,0.70%,86150
2/01/2020,734.7,738.05,740.2,731.35,131.13K,-0.30%,131130
3/01/2020,746.1,734.5,747.75,734.25,288.09K,1.55%,288090
6/01/2020,738.65,745.1,753.95,736.7,191.48K,-1.00%,191480
7/01/2020,727.75,739.05,742.35,725.15,211.98K,-1.48%,211980
8/01/2020,718.15,725,728.7,708.4,280.76K,-1.32%,280760
9/01/2020,727.55,722.9,731.25,714.5,321.67K,1.31%,321670
10/01/2020,738.25,732,742.8,730.8,359.75K,1.47%,359750
13/01/2020,773.4,763,777.55,755.55,968.76K,4.76%,968760
14/01/2020,775.35,770.6,776.8,767.3,239.82K,0.25%,239820
15/01/2020,767.7,775,775,762.8,185.70K,-0.99%,185700
16/01/2020,766.85,772,772.2,760.4,153.77K,-0.11%,153770
17/01/2020,767.85,771,772,762.7,88.33K,0.13%,88330
20/01/2020,768.35,770,774.45,763.35,105.54K,0.07%,105540
21/01/2020,761.9,768.35,770.7,760.55,61.78K,-0.84%,61780
22/01/2020,769.95,765.1,778,765.1,276.07K,1.06%,276070
23/01/2020,784.55,774,785.2,774,266.67K,1.90%,266670
